Crop,Season,Soil,State,Rainfall_mm,Temperature_C,Fertilizer_kg_ha,Yield_kg_ha,Total_Cost,Market_Price_kg,Profit
Sugarcane,Kharif,Laterite,Andhra Pradesh,1020.0015462244069,28.669486483196323,122.30260096653987,77217.74369050443,11549.325669671874,3.393481343346477,250487.64691936504
Sugarcane,Kharif,Laterite,Andhra Pradesh,1386.6410405302202,33.310890234544715,131.9610611318198,62992.837018421946,17174.61861428,3.119413598826344,179326.09380963695
Wheat,Zaid,Laterite,Andhra Pradesh,220.83660339166005,43.91055566061147,106.54792509302624,3644.4982869393057,14581.673968871917,28.328541929412253,88661.64856435935
Cotton,Zaid,Laterite,Punjab,1242.649751367729,19.817810851299257,130.6010745264772,1753.5643511965807,11906.377670870621,58.74322683844995,91103.65078728943
Wheat,Zaid,Red,Punjab,1079.3178795830079,24.02898958894865,77.60671580753203,3859.031523184477,10021.26675647555,26.35388736353297,91679.21533785122
Sugarcane,Zaid,Alluvial,Uttar Pradesh,809.124092968475,19.438750023282175,197.69817163862592,61854.7262085092,11684.841866706382,3.276795849869793,191000.4682681689
Cotton,Zaid,Alluvial,Andhra Pradesh,244.76070114530893,28.374766494810487,172.49828648024354,2308.1911029660523,14463.65660200856,67.69844529418906,141797.29251067265
Groundnut,Zaid,Alluvial,Andhra Pradesh,1416.0128365681383,37.54269952593908,191.20015891803524,1605.9703401315037,19250.92080160707,48.44458470386473,58549.64537278801
Rice,Zaid,Laterite,Telangana,1194.9111893830022,42.882104515474616,80.72036135843143,4476.796856350758,8860.171869800051,19.936115706051034,80389.7682508942
Maize,Rabi,Laterite,Punjab,1394.0780836016731,16.409775030093524,100.82195324072723,4810.297107356813,14163.689836695215,19.081713359899084,77625.0207418392
Sugarcane,Rabi,Red,Maharashtra,905.3453250557423,34.6076031013326,91.09831723145271,72605.57331908602,9389.251899917635,2.8819082074372284,199853.3457540418
Cotton,Rabi,Laterite,Punjab,499.50263120165624,23.677317084590044,105.40311951341485,2130.9941909003096,17324.87210391427,66.98356830142147,125416.722832189
Groundnut,Rabi,Black,Andhra Pradesh,977.1504174219682,34.942176147325384,112.90020206289324,1620.658552418562,13420.474236268732,45.09191305693034,59658.12030435964
Groundnut,Zaid,Red,Maharashtra,868.8364830056504,40.70506049169529,120.03171486846566,1415.831917146162,15878.494907112086,50.54454181873128,55684.08063737657
Groundnut,Rabi,Laterite,Maharashtra,1106.3161305774556,17.49669198624217,179.44394349695276,1488.3359645017608,14689.182281205896,50.21455348719628,60046.943615185635
Cotton,Zaid,Black,Uttar Pradesh,280.86661898339827,39.681087651516194,96.70729098388765,1921.3575142078212,16582.80344918768,63.76249832342227,105927.75182918331
Sugarcane,Rabi,Black,Punjab,587.2172179072746,38.401442611201304,120.74395477928925,62369.48490341912,11491.451360104198,3.404943279664282,200873.1071179156
Sugarcane,Zaid,Black,Andhra Pradesh,627.9997999438128,16.57445130299183,117.5354430008926,63132.96380542813,15434.689159381292,3.091163237933225,179719.60765772703
Rice,Kharif,Red,Uttar Pradesh,1195.628953361291,17.376394500251124,57.05875691900283,3231.1168805889297,11068.450157225176,22.679130667014114,62210.471778046194
Maize,Zaid,Red,Punjab,930.5158295755623,18.358037344043677,141.4258836507475,5136.8639086610065,19383.383339293756,17.3289306227225,69632.97495225996
Groundnut,Kharif,Alluvial,Andhra Pradesh,833.6281940310498,43.36114948844333,58.58550402752141,1758.5991718275504,12220.51861027148,56.130511850013576,86490.5530434189
Sugarcane,Kharif,Black,Telangana,562.7107774521356,27.149057621285653,199.81894037234818,57539.05659151502,11189.913115105031,2.8158906224928892,150833.77676802978
Sugarcane,Rabi,Alluvial,Punjab,611.394270136741,17.60901060767799,95.48296757663758,83063.63630265524,12175.503325411324,3.128140452209071,247659.21750050646
Rice,Kharif,Alluvial,Andhra Pradesh,1418.9317139452726,35.39114335730502,135.5272447632041,4176.313614377335,17506.111353133765,18.12020618683219,58169.55244025793
Wheat,Zaid,Black,Punjab,1173.3080219709016,21.3942635794181,180.07660316770284,4138.18040604523,18282.759597293818,23.106117265725594,77334.52213151522
Cotton,Rabi,Alluvial,Uttar Pradesh,275.0634033071468,40.350367114673276,58.857521668740794,1817.3313530909243,9787.00531181625,55.35839201401381,90817.53615194929
Maize,Rabi,Alluvial,Maharashtra,421.6012650561347,26.535474411187998,102.04384255663788,4863.614190215554,13555.27691165992,19.773065026196832,82613.28273380587
Groundnut,Zaid,Red,Uttar Pradesh,1252.9723667885141,22.148690116592746,83.65744696996933,1502.7017544329012,7655.293157854683,53.103719091235014,72143.75868745612
Cotton,Rabi,Black,Maharashtra,1119.0432140414496,34.630393789585725,180.87799277440436,1795.3180484055258,19050.998387950807,63.899901752029756,95669.6485188081
Cotton,Rabi,Laterite,Maharashtra,712.8232080905148,41.01180547136842,86.59929535287084,2373.3873820280864,11145.50951747855,59.22077933215981,129408.34090333921
Cotton,Zaid,Laterite,Telangana,1355.7158471442472,19.81900837855652,75.95358046267465,1813.417650899139,9501.560160402885,55.59617644354267,91317.5275248203
Rice,Kharif,Red,Telangana,262.2880282873339,43.455609825417454,156.6740131291649,3210.8744777377788,14920.084220545474,21.8968258516756,55387.875050068506
Groundnut,Rabi,Alluvial,Punjab,726.6404709642137,15.081244494613562,177.49197439177829,1428.5342175747976,9871.569998400128,51.15115012937622,63199.59822971934
Sugarcane,Rabi,Red,Andhra Pradesh,1294.1086098056062,15.910614165990127,176.5719295487459,68889.21341799742,10695.601950812066,3.4149803756867794,224559.7099681475
Maize,Kharif,Laterite,Uttar Pradesh,652.1690516629598,33.60704546883362,131.72016279141474,4251.286984824628,10956.512942295856,17.160942845206538,61999.58002285003
Sugarcane,Rabi,Alluvial,Maharashtra,861.8760367980789,19.179584471341393,179.93405458680152,80404.40472014737,14170.155987487473,2.9274622045533953,221210.69991035858
Groundnut,Zaid,Red,Punjab,761.9003773558608,17.744625551623763,161.99048069663058,1207.5578407630721,11535.182473762226,47.905050577680164,46312.936963467
Rice,Kharif,Black,Telangana,1211.0327357943158,21.77518896670176,76.40371325617006,4585.972592428273,9064.878215287212,22.311057116609692,93253.01822958661
Cotton,Rabi,Laterite,Uttar Pradesh,1100.7962979922252,44.621054169366005,83.77415363238978,2129.854330831666,17240.99047996176,56.345432124673124,102766.57215335498
Groundnut,Kharif,Red,Maharashtra,538.9214063727079,30.548391620661334,158.33241480104692,1304.494015437238,16631.566895559907,50.55784572392381,49320.84028469786
Maize,Kharif,Red,Uttar Pradesh,603.3058688681162,20.452907932835828,125.61992628776575,4645.6195868957,13039.414164919246,16.79977916136978,65005.96896266243
Rice,Kharif,Red,Uttar Pradesh,595.361004308447,33.63318974730609,95.27000837917326,4639.588925454195,12734.500788404795,18.193784677770914,71677.18111467936
Sugarcane,Kharif,Laterite,Telangana,795.872523254198,30.86121959652158,55.15652875275878,73890.96461525197,11075.447337794147,2.919491323250556,204648.58272304785
Wheat,Zaid,Black,Maharashtra,1099.1364225653138,38.85034610785411,74.50316746147348,2946.0383222926353,15979.612192395525,25.801182885977227,60031.66135017428
Rice,Zaid,Alluvial,Punjab,1328.399469463617,39.84557607970359,143.9082063471202,3320.445946642678,9039.84953880467,19.287396082462347,55002.906604499294
Wheat,Zaid,Alluvial,Maharashtra,700.5754724346502,43.28948352213407,141.55640896725382,3968.9632999561477,10521.686735679892,27.09950253983718,97035.24429200229
Sugarcane,Rabi,Alluvial,Andhra Pradesh,643.2505657358851,44.930167897939775,89.53272192451666,63815.65318167955,8933.106868197157,3.222516740904898,196713.9038415461
Maize,Kharif,Alluvial,Andhra Pradesh,284.85978483640304,39.655179682587075,146.9464900486072,5294.684268746182,15133.326355350719,20.621171612705616,94049.26658555705
Rice,Zaid,Black,Punjab,251.93236527192263,25.868804700006145,173.95854674008328,4322.398562344265,10219.201769780911,20.134473639116514,76810.01814149482
Cotton,Rabi,Alluvial,Andhra Pradesh,557.7211462344884,26.938810391422713,189.7218488895021,1870.584773853828,20475.700035817394,63.92716092861637,99105.47383295571
Wheat,Kharif,Alluvial,Uttar Pradesh,1109.394534900181,24.207932189436978,58.56415068619155,3280.272425527511,8696.978973807705,22.574487393614014,65353.48954388275
Maize,Zaid,Red,Uttar Pradesh,783.7490884809501,28.779110646392212,61.545377451202604,5341.530050886072,10409.34722563045,18.09585396735014,86250.20053741627
Groundnut,Kharif,Red,Telangana,915.7418249037735,20.77479451907481,65.28181462093349,1746.6723008351746,15636.74656679857,45.609578985164255,64028.24169934192
Wheat,Rabi,Red,Andhra Pradesh,645.1136602846175,31.394290830761292,63.70298640853338,3859.3051690933585,9513.613312234787,23.676451248556535,81861.03737710636
Groundnut,Kharif,Black,Telangana,1292.4526308650604,15.524946419621658,57.35069674569103,1543.6621660121675,11143.646368679234,49.37017998509653,65067.23260352543
Maize,Kharif,Black,Uttar Pradesh,1155.797073532075,33.76949738824359,137.11339985834888,5483.368257983646,11313.934135293246,17.78616471124508,86214.15687361688
Maize,Rabi,Black,Andhra Pradesh,1079.0544702635011,40.75800320947495,194.40988757917086,5256.694235098888,10720.853191114158,19.857829371915408,93665.68398981095
Sugarcane,Rabi,Black,Uttar Pradesh,1215.9007153811222,36.09831683197355,175.1687379284145,57573.9893528766,18633.183286909,2.914601281843736,149172.03988184273
Rice,Kharif,Alluvial,Maharashtra,1445.3623864271901,16.00270717306511,136.96892657494325,3466.405675279224,11066.611673451223,19.176916309491787,55408.35985612582
Cotton,Kharif,Black,Uttar Pradesh,475.2286837923621,19.327200633543107,163.8465247781046,2000.4956258671448,11610.753735733171,63.688918395345596,115798.64893036522
Groundnut,Zaid,Laterite,Telangana,656.0109099134058,39.9808123904826,124.01100506200927,1746.9797482250854,11026.44297761835,45.029042576649125,67638.38248575278
Wheat,Zaid,Alluvial,Andhra Pradesh,272.07880641499384,39.9910279182321,118.670739883881,3162.5462470349653,11158.206907096086,28.42062499637542,78723.33401357912
Wheat,Kharif,Red,Punjab,909.3692644592252,35.519253897454234,78.53418962302064,3529.240095780951,8484.647623079003,27.614423860470644,88973.2842871842
Cotton,Kharif,Red,Telangana,869.2195054130748,30.39781513711327,66.08335913127311,1938.7856073994662,14836.645725079801,66.60028247881048,114287.02339357682
Cotton,Kharif,Black,Andhra Pradesh,361.9995821458622,25.976978958534225,84.40902532315731,1774.64248944921,7446.920716281886,55.54152363974673,91119.4270635604
Wheat,Kharif,Alluvial,Punjab,940.3464360741486,39.971731251057236,198.74365144418422,3029.0626857935868,17255.475224596907,28.62472154598924,69450.6007015908
Maize,Rabi,Red,Andhra Pradesh,516.6992295768525,38.95667514391797,66.05437013165572,5561.398608343257,12014.715536534512,19.03785882742386,93862.40605213595
Groundnut,Zaid,Laterite,Maharashtra,945.4613729623594,17.950347647706394,117.39118204349747,1764.2983191078065,11670.398090099414,52.80141775057068,81487.05449374154
Cotton,Rabi,Alluvial,Telangana,204.8131288821419,19.87683617794245,102.42842017540971,1852.5769038163908,15541.2194435809,58.49334479422346,92822.2001491662
Wheat,Kharif,Alluvial,Punjab,1367.590378266131,43.06274473345603,196.9705303071407,4015.9739631001726,10162.31676970344,26.122479546329213,94744.8809399715
Wheat,Zaid,Laterite,Andhra Pradesh,209.15578901138443,39.16488138096733,61.5193526430101,3379.1884446740423,10116.693913205181,23.024766021542042,67688.32936811322
Wheat,Kharif,Black,Uttar Pradesh,1470.669639465216,43.93059702107959,74.55934368187565,3219.192374724349,9858.59535887946,27.59972368384504,78990.2246686535
Rice,Kharif,Black,Telangana,644.893182212576,44.441500027238405,144.45253928888044,3865.8575142498526,18500.626528860463,22.104245046315643,66951.23528025894
Rice,Rabi,Alluvial,Telangana,1055.3343315161137,36.8243123398949,167.97585702921833,3589.9331390469483,14149.705816131642,18.315915484301133,51603.20615294414
Wheat,Zaid,Red,Telangana,1178.7017176187992,30.00101746708824,69.17177665405741,3615.132428323621,7677.279020281828,26.468310813235895,88009.169723596
Sugarcane,Rabi,Red,Punjab,974.0392421061409,41.59786324507195,111.64138285251649,72920.5237550014,12851.685095983305,2.8082340327656112,191926.21139990483
Cotton,Rabi,Laterite,Uttar Pradesh,507.4173859103029,21.34520247845304,160.40531006390984,1856.0128904699134,11092.283892870515,68.39618582192954,115851.91865160623
Cotton,Kharif,Red,Uttar Pradesh,646.3911264469443,15.572975980611774,153.4686870969299,2356.3958884476,13870.481166688416,61.87730841167443,131936.9539627853
Wheat,Rabi,Alluvial,Punjab,1133.4886095611191,28.280811059023076,159.83288094683334,3126.226550155569,15800.683030193777,23.817269371436915,58657.49683099934
Sugarcane,Rabi,Laterite,Uttar Pradesh,1278.9214711761763,27.468833460874656,88.74506436913883,80276.32499349682,12759.658597839794,3.065925146459476,233361.54486507544
Wheat,Kharif,Black,Andhra Pradesh,666.3652637057553,44.86935530023048,122.02752728928317,3480.2398486654583,17956.88825808914,27.505113124123437,77767.50247853652
Groundnut,Rabi,Laterite,Andhra Pradesh,962.1061484149901,29.771011461037467,78.84736591765258,1478.3617580729344,16594.09669740346,49.19258516870434,56130.339996754854
Groundnut,Rabi,Red,Punjab,1021.0076922790084,31.28821333467983,69.40709254500513,1425.4927314047645,13266.401461150357,50.585927440005484,58843.47041594629
Sugarcane,Zaid,Red,Telangana,413.9358759581354,27.189966928913034,188.98780748275718,75891.81082034753,15080.863284387628,2.7631597583828236,194620.3343651988
Maize,Rabi,Red,Telangana,1129.3679695004753,27.89534009229466,95.96635048253646,5924.425820231889,11760.42302748673,18.35831293535006,97002.04014259824
Rice,Zaid,Laterite,Uttar Pradesh,1360.2098221376152,17.358801329692742,99.63721486702929,3597.2599674093535,12868.663037107453,21.663063496201996,65059.00804922689
Wheat,Rabi,Alluvial,Maharashtra,1025.8444835668051,16.246795448167756,81.01965140662162,4095.090379025877,8705.929969833514,26.89003353666376,101411.18765784144
Maize,Rabi,Laterite,Andhra Pradesh,1084.3258948294863,39.76319687245886,71.99124505400047,4319.332698734302,14287.857259578614,16.401872509324726,56557.286990418914
Maize,Rabi,Black,Andhra Pradesh,679.3427021120997,38.0919425489064,171.6402789008916,4800.713253679662,14418.162161548085,19.673262158535493,80027.52822604781
Cotton,Kharif,Alluvial,Maharashtra,313.641850232409,43.09479993930677,173.83022622806237,2233.0485714501337,17329.16362163618,66.75199102027554,131731.27456764225
Rice,Kharif,Red,Uttar Pradesh,264.81819031891354,19.49727759741419,130.63717070772714,4121.267953795696,9250.159832260562,22.801833873110652,84722.30739676356
Maize,Zaid,Alluvial,Andhra Pradesh,1111.772628403574,15.43118855333333,57.426894455344026,5198.7171742716055,16694.213471844167,20.264358108252537,88654.45305111835
Cotton,Zaid,Alluvial,Punjab,1089.7659693900996,30.096612445759035,164.77232747918958,1988.2325072493722,15502.08854470166,56.585795431577495,97003.62938092374
Sugarcane,Zaid,Laterite,Telangana,308.9282643127401,34.291829806200894,164.38010566633022,72378.06503140421,9500.376054163487,2.789586662973214,192404.50884924966
Cotton,Kharif,Laterite,Uttar Pradesh,791.4439436460583,37.60426816339442,69.87059845128898,2037.5324110344995,8611.514597325928,60.26976128260371,114190.07742129135
Sugarcane,Rabi,Red,Telangana,329.0089643955853,17.721626482434925,89.40432155029029,80493.44975151181,14681.408334890517,2.775874214709827,208758.28328337226
Sugarcane,Zaid,Laterite,Andhra Pradesh,1105.7812594160257,17.899217524946142,91.12460565084501,64961.588352788145,16489.708991986383,2.9888295922424404,177669.40863589867
Cotton,Rabi,Alluvial,Punjab,575.8777339443893,28.538555315329198,67.54745695778864,1962.6139686040171,13943.923054793006,55.18394782557618,94360.86379039809
Sugarcane,Kharif,Red,Telangana,669.9332947683556,25.761810586382964,129.39011722153853,72363.08580450481,12692.760334469902,3.3040997122804403,226402.09065191925
Groundnut,Rabi,Alluvial,Andhra Pradesh,964.2730223632589,43.0362073686558,158.90919890937116,1750.663591496664,16086.445896134359,51.597025816705596,74242.58863068554
Rice,Rabi,Black,Uttar Pradesh,338.1456762301146,38.352852203442,75.58070733473389,3915.760878409001,14223.134310291778,22.386548680965177,73437.2372172303
Groundnut,Zaid,Alluvial,Uttar Pradesh,1455.1732937051963,26.32045431690935,88.73402198899745,1346.080226440056,15556.52884600559,47.574852302355914,48483.039114001884
Cotton,Kharif,Alluvial,Maharashtra,836.0630393670841,23.582697660937818,158.41530140161933,2356.2456322013095,15878.183348678018,60.939154548854674,127709.43338710137
Rice,Rabi,Black,Andhra Pradesh,757.5497062131233,20.669569799135253,92.26960255947387,3628.0432483973477,10467.903419873423,18.61783243700788,57078.39785300615
Sugarcane,Zaid,Black,Maharashtra,689.1371281295485,42.698580630418064,131.72370135101477,63552.78904446548,15777.090174389767,3.44184398933155,202961.69480355972
Cotton,Rabi,Black,Maharashtra,462.705216912477,18.302212805431715,107.50817954479977,2269.7295713560206,14976.569233653898,64.91304640845215,132358.49176641568
Maize,Zaid,Red,Maharashtra,688.7625885078809,37.68930290940882,130.94926833547288,4154.967253110965,9169.350675488457,18.04724421163821,65816.35803276472
Wheat,Rabi,Red,Maharashtra,1242.3736698381697,28.991237835136456,104.24991247925641,2951.760521803272,16730.498073143463,23.55073810998578,52785.64093924036
Wheat,Rabi,Black,Andhra Pradesh,1012.6190184924872,43.38560681973784,136.96571626437196,3556.304173490066,8943.873484869675,23.67091744579243,75237.10901794076
Rice,Kharif,Black,Maharashtra,1494.3047775095188,34.96951501877879,124.02199971093165,4677.078381790824,15303.452950424657,22.443732584069064,89667.64352521907
Cotton,Rabi,Laterite,Telangana,466.13529013499857,31.995544967634903,147.43144379054908,1842.098546343004,11931.996233093727,59.54086746682671,97748.14917554922
Wheat,Rabi,Black,Maharashtra,1347.131942376925,32.150366350492156,99.74867662655262,3812.2799756444615,13247.688341401115,23.18838926824354,75152.94373337267
Groundnut,Rabi,Alluvial,Maharashtra,316.76876825328617,22.704901131755555,63.87749317746417,1260.5649753338394,17074.55925003607,45.027301785715615,39685.280314823875
Groundnut,Rabi,Laterite,Telangana,1396.8165777240085,17.808986800008878,193.25947806893546,1566.555832490087,18307.163655920005,51.52139751708648,62403.982122512105
Wheat,Zaid,Laterite,Uttar Pradesh,1404.665220052931,29.51072469440382,97.33302116646664,3904.5231735088973,17356.86350751474,26.828212579757455,87394.51421397115
Cotton,Zaid,Laterite,Uttar Pradesh,336.28647136778875,23.038282503205437,128.02919115858282,2052.593620856721,15889.276961321413,59.424109776380845,106084.2716907674
Cotton,Zaid,Black,Punjab,261.39233944318124,20.293193114110508,193.38547585822735,1656.3242899220113,14931.897989130015,61.399212410078405,86765.10890776385
Sugarcane,Zaid,Laterite,Andhra Pradesh,1463.7031361169243,19.774772519814896,103.12312951392425,67745.48158251496,14806.811172448535,2.8616346431608264,179056.00584169
Wheat,Rabi,Red,Andhra Pradesh,850.3776742816335,27.454670281719313,75.38045775158777,3062.5381120770335,7937.699298872699,25.980241841814006,71627.78150266112
Maize,Rabi,Red,Punjab,914.8399975030736,33.587477784812606,149.5235517693065,5672.58262620492,10018.483620684405,20.031917273540664,103614.2222747766
Maize,Kharif,Alluvial,Andhra Pradesh,1295.299698218228,30.026298176687973,197.21321373830378,4194.753458216009,16281.107066934841,17.775030908129306,58280.76530483701
Rice,Zaid,Black,Uttar Pradesh,914.2353816792539,32.72598802185344,147.9092185665836,3609.065957330903,17441.839309261246,18.9747138448508,51039.15447828515
Sugarcane,Zaid,Laterite,Maharashtra,281.17755746610135,26.518410267124658,116.6661436507248,59965.28285962528,13341.716863367858,2.7638577274170615,152393.79354495736
Rice,Zaid,Red,Andhra Pradesh,1437.2131283076983,24.591625480195628,180.21472398005943,4610.001090691024,10462.150846605451,21.62278954579409,89218.93254328778
Groundnut,Rabi,Red,Maharashtra,1020.5445014780925,19.908494662276652,134.8405291622065,1502.34781522836,11845.73921665444,52.513639592453785,67048.012494758
Rice,Kharif,Red,Punjab,1146.9492334892695,24.49363729600373,101.32796086379861,3511.1416306917017,11515.122891539484,18.421854482192526,53166.61729543121
Groundnut,Zaid,Alluvial,Uttar Pradesh,909.4745837132664,25.782714804924513,62.22108465694129,1316.0035401672312,12257.534385667172,50.8335394478858,54639.58348698114
Rice,Kharif,Alluvial,Telangana,1132.335881160785,31.14283992363334,126.30589763244001,3588.99924867627,10825.609841178602,18.9496737183051,57184.754896478866
Cotton,Kharif,Black,Punjab,521.7018756030902,34.357129336599954,147.64576178278168,2259.6136558399435,9810.3289963766,58.10499577382186,121484.51292667349
Maize,Kharif,Black,Uttar Pradesh,1499.1371639785555,20.2600272413058,51.51716474912537,4297.617429036352,12161.988494380812,18.213751115146927,66113.74574620492
Rice,Kharif,Black,Uttar Pradesh,604.553159145212,21.271743863425986,177.27233149006094,4649.630513670982,16152.079125169954,19.28457142346147,73514.05260842392
Cotton,Zaid,Red,Telangana,1279.2637496494906,34.92036684202807,100.75517988878238,2348.418418207086,10976.898948490409,54.59126377680544,117226.2303781608
Sugarcane,Kharif,Red,Uttar Pradesh,1458.2239357367619,41.69509182264932,140.0802152309622,70841.46549794666,10809.930349960901,3.044711063799695,204881.86342742166
Groundnut,Zaid,Black,Uttar Pradesh,545.9403430200889,39.99574979356362,114.0185558290879,1589.2410833254405,15208.814694163771,46.75634128885741,59098.28378807401
Cotton,Rabi,Black,Maharashtra,628.3895379061958,28.218093421775244,178.54251948040823,2147.367260150789,12429.623259948403,67.10041676762157,131659.6148493152
Rice,Zaid,Laterite,Uttar Pradesh,589.0229450382085,37.44317003662468,81.24165127303186,3528.352139670515,8665.267721879061,19.555035018354438,60331.781926463664
Cotton,Kharif,Red,Andhra Pradesh,1236.5378473449514,23.08253667988715,183.11625361287318,1709.8427001132834,15534.324852004265,55.54357632513001,79436.45366570428
Sugarcane,Rabi,Laterite,Telangana,548.7733605561045,32.724136005537474,158.2173735664358,82355.81000939035,15138.72275647397,3.2809894648447635,255069.8222530927
Maize,Kharif,Red,Telangana,1440.749614417396,41.22506764446205,156.19113736099922,5427.304148987485,15570.577630517699,17.091928193559838,77192.51516858577
Sugarcane,Rabi,Black,Maharashtra,1009.0887109151264,27.929636179715715,93.2246784325927,72909.77242254237,8385.693736029934,2.724642523305297,190267.37257094088
Groundnut,Zaid,Black,Telangana,1137.5918077485917,21.91185214543693,152.78021806547991,1789.1382840211475,18424.193695626458,56.85248133428834,83292.75720114651
Maize,Rabi,Alluvial,Punjab,663.591586736702,22.841919496811848,191.9897859167508,5452.607000737636,14160.15284515989,19.784032962920143,93714.40379128263
Rice,Rabi,Red,Andhra Pradesh,1179.898662658568,33.66027566426942,131.01189828832935,4399.382855020438,15510.306520746679,19.798947066909648,71592.8417528728
Maize,Zaid,Black,Andhra Pradesh,840.1222869656365,40.10189058431358,74.55134955945918,4553.909236249219,14149.576978390227,17.27194245964027,64505.281316530665
Rice,Kharif,Alluvial,Punjab,683.3878199363453,15.775169166600335,83.26692379003197,4448.753821408248,8267.735349523615,20.37226589922262,82363.46042038794
Maize,Kharif,Laterite,Maharashtra,1249.9136304318677,38.14420034578819,187.27082306073441,5709.030871821499,10793.508379081042,19.72281878093996,101804.67292064606
Cotton,Rabi,Red,Maharashtra,861.0227459004338,21.98705515948445,176.799496353309,2181.7302477921107,12064.057666208786,57.38496874578083,113134.46441506616
Maize,Kharif,Black,Uttar Pradesh,442.9794853851536,16.999794894699182,199.7841209878443,4049.634422890298,14402.216925501712,19.98726956891017,66538.91794034463
Wheat,Kharif,Black,Maharashtra,1404.0508823390146,15.27294543842328,61.31182639891824,3150.502221399198,16612.93161763868,25.37463719558727,63329.91923425773
Maize,Rabi,Black,Telangana,926.6392123514901,25.091811702087284,127.85325403678337,5958.526582809033,15821.370108805726,17.283067153766485,87160.24495938553
Wheat,Zaid,Alluvial,Telangana,878.3801378967462,32.56963006286398,51.274336791081424,3865.4083761293773,11257.872035679462,22.830849597305114,76992.68523189375
Sugarcane,Kharif,Black,Uttar Pradesh,971.743160639569,33.23588472242942,110.50464575395299,74941.2200177875,16182.460168266512,2.787516839951925,192717.45263785846
Groundnut,Kharif,Red,Telangana,1171.7668617572199,31.4929365379806,117.85295577180743,1301.6534412559483,18559.989746066807,55.320042811337686,53447.534349737274
Cotton,Kharif,Laterite,Maharashtra,1346.22166053016,43.257167617812605,160.93448721669023,1669.2958086837552,13825.458196362702,61.06051499236593,88102.60355646534
Rice,Kharif,Black,Uttar Pradesh,1227.667689793742,28.618764991435793,95.24933624467232,3814.430518343933,16176.576168931537,19.361576985905412,57676.81396937159
Groundnut,Kharif,Red,Telangana,780.2609532589038,31.520714744119402,191.6695531823057,1327.3665091713087,14860.80460660527,48.229908098379624,49157.960143593926
Cotton,Rabi,Laterite,Punjab,600.8577581790584,41.08623506577655,164.6143379868319,1798.2499543255256,9865.27053363483,64.9274090077116,106890.43974895727
Rice,Kharif,Red,Andhra Pradesh,461.1403341822967,24.171064074314657,128.67508613284647,4242.988949836169,16914.433432474332,22.863443716305426,80094.90561101079
Wheat,Rabi,Red,Punjab,922.6320584586472,35.98583611207716,111.80266084274845,2993.7566203553743,13981.424144109242,26.496092503392347,65341.42820147
Rice,Zaid,Red,Uttar Pradesh,311.02322957813595,28.49411972113286,163.45340821154514,4470.615298771635,18458.43945168955,19.338342185971488,67995.84897779548
Sugarcane,Rabi,Black,Telangana,1316.6747112588862,17.66319800868698,179.74924643116645,64977.35738340635,11756.180560686116,3.013476381010415,184051.55121468165
Wheat,Zaid,Black,Andhra Pradesh,1148.2400833445026,31.791523077849405,103.85011521188956,3931.7009514973033,16118.740911635301,24.410975796952343,79857.91585621986
Cotton,Zaid,Laterite,Punjab,397.57423721626657,18.90953964273873,101.84405555542384,2246.161895235246,8538.937570958726,55.97564302809533,117191.41886003947
Sugarcane,Kharif,Laterite,Andhra Pradesh,256.4633644063287,22.830851746075442,181.3643808288733,77065.67967089477,14323.818188942461,3.0971795105345064,224362.42585316845
Groundnut,Zaid,Black,Punjab,1086.2423055360446,21.233713941142614,169.84228431075593,1681.8222964604831,12355.217951670827,48.54847726988392,69294.6935800249
Wheat,Rabi,Red,Telangana,662.1887362976099,39.265756171006956,94.2052054828292,3599.698084852124,12291.759816493968,24.39229754760891,75513.14695077698
Wheat,Rabi,Alluvial,Telangana,1408.8982920893643,31.352502385796704,149.21993079854778,4064.58307113448,10953.00467175202,26.930625039072392,98508.75795713198
Cotton,Rabi,Red,Telangana,400.152210266455,36.160691105823545,86.54578540183743,1974.8814480972078,16986.276459737688,67.3328264759013,115988.0733954683
Groundnut,Kharif,Alluvial,Telangana,947.5915448110394,38.597504124945196,52.59320671450448,1529.8107681939468,12579.531111391803,45.0513275362181,56340.47487494713
Maize,Kharif,Black,Punjab,1063.7858542212375,36.263977947184614,76.68196931909429,5777.06657704897,9124.960229769511,19.639132191312278,104331.61395490715
Rice,Zaid,Alluvial,Uttar Pradesh,1158.5848636398728,41.466172116809716,115.08320727282192,4396.155404959109,16550.603465796197,18.57091890118566,65090.042036708415
Rice,Zaid,Red,Punjab,784.458358796341,40.10590266679777,135.8472778445115,4798.731678309506,11451.766172961583,18.79874730116972,78758.37801369687
Groundnut,Kharif,Red,Andhra Pradesh,1230.6920588555852,42.172703719093434,196.2630754561522,1339.3737924578716,14029.75872031755,46.41050680646106,48131.25779094406
Cotton,Rabi,Laterite,Punjab,758.7806347669033,23.61773084631203,160.51918530652955,1962.7329844994144,10741.75344638612,59.325228992043705,105697.830309279
Sugarcane,Kharif,Red,Punjab,556.7352373004877,27.00088907958874,166.7508843601338,82354.0114353792,15770.67320121438,3.0077196022079598,231927.10131343413
Wheat,Rabi,Laterite,Telangana,338.51662138094684,35.65072874740973,88.96916242567406,3156.5263610054253,10655.935408968115,23.425373496805186,63286.87355009529
Wheat,Kharif,Black,Maharashtra,1016.2229738027319,25.95683778770646,130.31200032672018,3903.759343322878,18912.517016173508,27.651674912017967,89032.96728014346
